"gene_symbol","log2_fold_change","adj_p_value","avg_expression","t_statistic"
"TIRAP",0.0426148240269278,0.429076327115774,0.90507249016129,1.12365500292244
"LEAP2",0.256150838849449,0.226497953736508,1.38895974096774,1.77593943421907
"MSI2",1.06994405895961,0.180128862597123,1.77835733467742,2.01226446335397
"SCIN",0.341713575569156,0.904805724080261,6.04753838870968,0.193713840387284
"SCIN",2.44536545602203,0.179919504506839,4.35354564790323,2.01349377991424
"CTCFL",0.0674156901468789,0.426946311189884,0.755606302096774,1.12914727263851
"C4orf33",-0.229977111468788,0.126830554674662,1.04764092209677,-2.31237554067375
"C4orf33",0.0928119512239902,0.12240941050055,0.790129831451613,2.34352714382852
"C4orf33",0.00952130714810282,0.864855851339555,0.720362182258064,0.269766287342956
"ZNF333",0.129439885740514,0.40557591453281,1.1232870133871,1.18017428102555
"TVP23C",0.119241304847001,0.145788942284612,1.14626215903226,2.19688983226953
"RDH10",-0.285081398237454,0.672058053815296,1.16419831709677,-0.630834517230907
"RDH10",0.0862643958506731,0.190542028723461,0.767010533709677,1.9542783444447
"SRSF12",-0.251041345299878,0.0448255027081049,0.779977828548387,-3.09313734046295
"GARIN4",0.0296591265973071,0.708142004378219,1.09424295532258,0.563142736252284
"GARIN4",0.0144387606119951,0.34521841616021,0.467950306129032,1.33820878605373
"GAPT",0.0909852956915545,0.599936330817862,0.915721363870968,0.770036924872723
"SCUBE1",-0.122061725067319,0.340010037783187,0.944985390967742,-1.35298178884156
"ERICH5",0.110638958066095,0.297520940600843,0.815226796451613,1.4873126519345
"ERICH5",-0.000390012484700178,0.995305947548214,0.70760768516129,-0.0103397730473871
"CCDC185",-0.0299602574051408,0.552209555524009,0.977862814516129,-0.864128642481007
"ENTHD1",0.152711900575275,0.0751605470997043,0.930873646612903,2.72105902747419
"ENTHD1",0.0752737094492045,0.160108964434864,0.616201605483871,2.12310117700296
"TSSK3",0.0294538392044064,0.305495160331099,0.332845130483871,1.46132523869638
"WFDC6",0.084032600758874,0.247218767113333,0.815485855806452,1.68123466031546
"CLEC12A",0.0528335791432069,0.483734587307272,0.771628299032258,1.00564707054645
"BRF1",-0.252699992166463,0.129040045193176,1.10481344935484,-2.29858272342629
"TMEM266",-0.175165895263158,0.106565356282981,0.683416658870968,-2.45853938769947
"BACH1",0.0681891452019584,0.224817086868568,0.699835493064516,1.7830264795651
"CALML6",-0.00491555684210526,0.920759286345656,0.962363609677419,-0.162310382167627
"NLRP5",0.0303927764504284,0.311883639421615,0.343157658387097,1.44045304927766
"ODF4",0.0340221082007344,0.449780649428311,0.485172302258065,1.077135471325
"ODF4",0.0186170562913098,0.838679003295834,1.09832751274194,0.319099408248985
"CLEC4F",0.0434815094002448,0.25397266447945,0.446124036129032,1.65230304974222
"DEFB106A",0.0243626773072216,0.623089993672645,0.351821671290323,0.724167683224746
"DEFB106A",0.0487286891676867,0.362035040104669,0.580723323064516,1.29179407867462
"WFDC9",0.138426668029376,0.225521796027024,0.913748328709677,1.78047313061779
"WFDC9",0.0370605416891065,0.233662322773897,0.351193491612903,1.74399013311412
"NEDD1",0.82643419877601,0.0331632729528804,1.67753438387097,3.32175267671042
"TTLL10",0.0390060111383109,0.245173204477025,0.436686789677419,1.6904533716381
"TTLL10",0.172084146572827,0.0747118984870643,0.927257968225806,2.72730413329429
"CALR3",0.0478760646634027,0.227182425460496,0.466664494677419,1.77229004876361
"ZNF22-AS1",-0.0149767148592412,0.911134637182412,1.14676589064516,-0.181483344075477
"ETV3",-0.33041154875153,0.487396821358221,1.16334453145161,-0.997275530883725
"KLHL10",0.0631228916768666,0.238521234113885,0.622230158709677,1.72349793946977
"KLHL10",0.0597964075887393,0.149063911396876,0.687757093225806,2.17909213706414
"TM2D3",-0.310188995275398,0.0166526118738995,0.95200522,-3.81565183279635
"ZNF485",0.0451057761689107,0.474136707979201,1.09006665274194,1.02522072086949
"WDR17",-0.0984494083231335,0.480862419494251,0.741948406774193,-1.01149933627661
"MFSD6L",-0.0384262779436964,0.719587555410073,0.775561916774194,-0.541527656891903
"CDH23",-0.0278477864871479,0.744324371401106,1.2053957116129,-0.495629059303378
"ANKAR",0.103363784479804,0.201612705551546,0.899371514516129,1.89538872615263
"MEGF11",-0.186044749436965,0.735384899507104,2.34145232274194,-0.511646506861209
"ACKR5",0.147657409657283,0.151915810430757,0.954114472741936,2.16458846728498
"ESX1",0.120885253549572,0.162940693427995,0.930603857903226,2.10581835283279
"FAM167A-AS1",0.342753453561812,0.452924394554525,1.38130324774194,1.07051686515044
"SCGB1C1",0.0522077609669522,0.17041031190714,0.472723827903226,2.06706576879675
"DNAJC5G",-0.0137504676376989,0.781291239681367,0.553633610967742,-0.426252167976151
"WDR88",0.0790253728151775,0.282031080951408,0.732360924354839,1.54256605118782
"WDR88",0.0337497359118727,0.303393066474351,0.374436091935484,1.46865846307164
"PRUNE2",0.0746304507955936,0.933203424897231,2.21681482806452,0.138029567568851
"MBD3L2",0.00289706203182373,0.95819847372408,0.396463126774194,0.0882900855069558
"ADAMTSL1",0.0347068986536107,0.313689039922561,0.39876166483871,1.43462784402194
"MBD3L1",0.147689516793146,0.148744838618472,0.893770632258065,2.18100099421204
"MBD3L1",0.0189180307833537,0.679619938824748,0.389718915,0.616255231078666
"TENT5D",0.0342320496083231,0.282220685658371,0.37249129983871,1.54155659280569
"SERPINB11",0.0421715082374541,0.314228242977333,0.481869135322581,1.43296452079869
"LINC00161",0.154743105299877,0.176708447592604,1.01901805048387,2.02995362048024
"DSCR10",-0.0160182627662178,0.845978029494211,1.09598262451613,-0.305182236918527
"DSCR10",0.0400563099632803,0.251490642260617,0.383565204516129,1.66402322384015
"ABHD11",0.0162844420807834,0.852985010915602,0.534594629354839,0.291845895169058
"ACAP2",0.102471195862913,0.656197980094913,0.956303435806452,0.661565086305529
"GAMT",-0.112091696940024,0.191718123059234,1.02940560193548,-1.94744220256735
"GAMT",-0.212398317833537,0.187221003645943,1.0947727233871,-1.97354934825468
"PLCD3",0.273951378555692,0.324699373921737,1.44479746483871,1.39916788891593
"IRF6",0.186402931627907,0.251529127001288,0.527455107419355,1.66385238607624
"IRF6",0.125582475752754,0.0663711520048902,0.709775635967742,2.81831282966515
"PTPRC",0.138703300575275,0.126284899048645,0.944147878548387,2.31696009804328
"MAN1A2",-0.00138740226438193,0.993764604066357,0.821125061129032,-0.0137007870780298
"RAPH1",0.21949311379437,0.101831393957871,1.16332728758065,2.49287804521573
"SMCR8",0.0214374491676867,0.515479162870454,0.341242938548387,0.939027087315296
"LACTB",-0.159238000232558,0.282618553948281,0.951939828225806,-1.53985474888593
"LACTB",-0.195103636866585,0.190741024602086,1.0506843416129,-1.953023443394
"BNC1",0.0671726970624235,0.184380022161698,0.584557559032258,1.98905883798171
"MPP4",0.0565054341126072,0.172484305062658,0.557557924677419,2.05384526971912
"AFG1L",0.0785597405140758,0.485998479627735,0.876127927096774,1.00056876946199
"IDI2",0.0597290360465117,0.211747048283221,0.559386143387097,1.84533406997706
"CYP11B1",0.029707257001224,0.323288298051113,0.435663654032258,1.40408475119641
"TAF8",0.115940732802938,0.159364184450734,0.907081263870968,2.12692622941547
"COBL",0.11892658372093,0.483005698226397,1.09726442967742,1.00703886489532
"SLAMF6",0.0651363735128519,0.527651629418006,0.680035747419355,0.912982078555423
"ZSCAN20",0.102548989926561,0.172076706682983,0.884127470806452,2.05683324500515
"ZSCAN20",0.00902858490820079,0.790316414872481,0.443553403709677,0.409330152938581
"GPBAR1",-0.174985621689107,0.206155087898479,0.62827002516129,-1.8729264407687
"RHBDL2",-1.26368842651163,0.192960205992254,2.58133787,-1.94020257983712
"FRAS1",0.0150539656915544,0.682557381757009,0.366201965322581,0.610526027543701
"BRSK1",-0.213848414161567,0.0418508002414406,0.812239396935484,-3.14225434681844
"CRB2",0.242541337368421,0.547602384437361,1.71000316403226,0.872868965713791
"KCNE4",1.65597809729498,0.250066860312191,2.32936839629032,1.66917343512065
"KCNE4",1.42382048700122,0.240764865977802,2.07618877193548,1.71074485222094
"CD300LG",0.0496522683598531,0.21860939655172,0.467732577258064,1.81037826325545
"SLC34A3",-0.221917164589963,0.142393906610205,1.05181337209677,-2.21598827088636
"CPA6",0.0436665120440635,0.346790752302951,0.514417342580645,1.33336260096885
"WBP2NL",0.600553942301102,0.10745273030943,1.39544534774194,2.45172850353112
"HIPK1",0.0274097146266829,0.570029733182435,0.462318032419355,0.828824376014342
"HIPK1",0.562924221676867,0.0110495615660018,1.03798225241935,4.19439398370943
"MTBP",0.0733418968421053,0.311914772673676,0.857650652580645,1.44019986497586
"ACVR1C",-0.667800866425949,0.0780849160192667,1.29364358854839,-2.69272720747507
"TMEM74",0.212779232643819,0.296848070027043,1.20339378112903,1.48981557017838
"TMEM74",0.35216031619339,0.189846500865204,1.46466801596774,1.96034917536144
"TIGD4",0.148352745532436,0.0408887047306927,0.907976934193548,3.1596995118403
"TIGD4",0.0643635526193389,0.489137386279728,0.943212842419355,0.993811440582232
"ART5",0.145539733133415,0.0351179340714421,0.435358641774194,3.27150007413759
"GARIN6",0.0468938587882497,0.159455765681067,0.352035531451613,2.12647801295709
"LINC01547",0.0837128489351285,0.362450791385058,0.964537755483871,1.29043819318477
"NLRP11",0.0356064567809057,0.295333545495986,0.402771325645161,1.49487309016784
"ATP6V1C2",0.0399050045899633,0.487083051106711,0.720091747903226,0.998039883054047
"CLDN19",-0.0701691813219094,0.780904998323425,0.47791009516129,-0.426879240736874
"VTI1A",0.438039670807834,0.0363612160937012,1.13815577177419,3.24464626240015
"KIF6",0.157086097197062,0.750602005051446,2.19782747854839,0.484016584267951
"DRC10",0.0950513395960832,0.548722359841144,0.778410877258065,0.870664019070469
"TAGAP",0.0325325501958384,0.638798031147592,1.05568533596774,0.694018858238753
"TAGAP",0.0629564212362301,0.0412508931869803,0.399426088225806,3.15400831514072
"STON2",0.49951683881273,0.0377706861506714,0.939875677903226,3.21787010683762
"SERPINA12",0.185632620917993,0.0706074653791,0.893505153064516,2.77213661237847
"LETM2",0.0799136053488373,0.326356650500783,0.705077937903226,1.39363320531127
"BSND",-0.00807711064871483,0.815192430116261,0.522879595483871,-0.362378455729776
"BSND",-0.101535122656059,0.168786440057885,0.618583563709677,-2.07532128349514
"CLEC4C",0.100818449889841,0.171473697222236,0.848774127741936,2.0601716979836
"NLRC4",0.0635855797919217,0.250769876068519,0.529971007903226,1.66649969774476
"NLRC4",0.0833095248102816,0.163916375526054,0.685642440806452,2.10088551358418
"PRSS36",-0.00496174577723381,0.914178846575334,0.688917697096774,-0.17507358551025
"ZDHHC15",0.0506489625703794,0.655770881237714,0.908463145806452,0.662318057396552
"RAI1",0.214450021505508,0.0939092178264257,0.931053402419355,2.55584039385961
"CDK15",0.0821111586536108,0.168796623597934,0.637307556774194,2.07517642275106
"ZNF570",0.147946556866585,0.274586416819794,1.05013037516129,1.56972475243554
"NUDT9P1",-0.0713643957405141,0.396116778130594,0.915234944193548,-1.20360699285709
"BTBD16",0.0170319478947368,0.929888296764412,0.491624897903226,0.14477909245536
"RTP3",0.0384798377723379,0.352207705952237,0.470365977419355,1.31827386743067
"RTP3",0.0270268410648715,0.347068350360395,0.328577381129032,1.33250873373426
"TSPEAR",0.0833370198164015,0.231587867140818,0.847431142741936,1.75344961472079
"MIPOL1",0.102338603170135,0.18171000484529,0.808403982096774,2.00311249665281
"MIPOL1",0.21773870126071,0.0327663317641885,0.915389601774194,3.33061879447654
"C6orf141",0.145227791823745,0.197685979181421,0.770000972903226,1.91494770369831
"ALMS1P1",0.0297798712851898,0.80226139015377,0.979408079354839,0.386760266980667
"MYO3B",0.0293896080538555,0.503782486778171,0.48281985,0.963177198150636
"ADAM21",0.0163319706487148,0.669961263359373,0.507408609677419,0.634889213843247
"TRIML2",0.115311404724602,0.126400231371664,0.842819053870968,2.31595331047538
"ABCC13",0.0715418089228887,0.2700403882952,0.673508318548387,1.58742518922286
"ABCC13",0.0385169593023256,0.256962512455323,0.368340645,1.63985736021101
"IL12RB1",-0.476213304822522,0.23285352799801,0.94974196,-1.74749461671967
"GTF2A1L",0.0508849297184822,0.182415830674805,0.551681610645161,1.99860501696348
"TRPV3",0.139317486707466,0.700667889480509,1.43473351548387,0.576809619531739
"CNBD1",0.0356100537331701,0.67979632408152,0.745361816774194,0.615737436210234
"CNBD1",0.0472246821297429,0.337162601047464,0.476929434193548,1.3617396916223
"ABCC12",0.0274654631334149,0.349045828589045,0.336828611290323,1.32744310602507
"MMP21",0.128620199094247,0.0931205921870765,0.755224572580645,2.56222049600639
"TMEM190",-0.0559335754222766,0.345629757495663,0.590517798387097,-1.33654816124253
"GAS2L2",-0.0269475617625459,0.686865068113093,1.18917967483871,-0.602787780986238
"KCNG4",0.0231858244063648,0.278104022712094,0.374367406774194,1.55708175893142
"PXT1",0.0354524878457773,0.288770670388672,0.389548193709677,1.51707996637876
"CACNG5",-0.0590155039290086,0.592384765136555,0.958481681774194,-0.785125762411872
"LINC00308",0.063698260501836,0.178938204572288,0.521048830483871,2.01819394013469
"LINC00308",0.0495800423990208,0.252458806116803,0.503388494193548,1.65904908003656
"FAM223B",0.0411194297184823,0.33390922225643,0.734454867419355,1.37161467521695
"WFDC11",0.112540720660955,0.0858582806414914,0.689857638387097,2.61899314454859
"IFNL3",0.0499402993512852,0.252046923008179,0.526376894354839,1.66102067453606
"JAK1",0.0410784070869033,0.814037029184437,0.974224905967742,0.364293537978229
"JAK1",0.0955874559975521,0.576882990640171,0.944035995645161,0.81475079273364
"CDC42SE2",-0.119491228580171,0.614201233247071,0.932139513064516,-0.742602073319951
"CDC42SE2",-0.203213270820074,0.329712529229322,0.90803538516129,-1.38374868171691
"ACACB",0.145325387221542,0.18229470038665,1.02477064419355,1.99960814207378
"ACACB",0.207375447405141,0.38144488838086,1.1558567566129,1.24160338065213
"COP1",-0.157945422692779,0.272440276305262,0.92995283,-1.57770739003882
"STX6",-0.0749987650183599,0.551559920685131,0.888403479354839,-0.865335738501204
"ANLN",0.131552769583844,0.856850377986589,2.37773351725806,0.285014928147407
"SPRR4",0.194176381897185,0.06724301887674,0.96939405983871,2.8069458653241
"POLR2J2",-0.080091989388005,0.53967884404802,1.05460245532258,-0.889103576347801
"PMS2P5",-0.086540848396573,0.558567548811458,1.0389426916129,-0.850986905087799
"HSH2D",0.000874869106487142,0.99489478456511,0.644435572258064,0.011079738617517
"TRNT1",-0.0757714280416157,0.597485454296813,0.992768738548387,-0.774904248747603
"TMEM163",-0.322815250146879,0.208808731081449,0.955671030806452,-1.85991271662491
"ARHGAP5",0.389833043219094,0.0332976273966644,1.09874819532258,3.31831598758571
"HERPUD2",0.0743565474296206,0.345403073479493,0.962197504354839,1.3375297209863
"JMJD6",-0.0502664638066096,0.843513697465212,0.82173345016129,-0.309560107172457
"SRCAP",-0.0205868347980416,0.901411906807751,1.00439992080645,-0.201356182301203
"MAP3K6",-0.129203136328029,0.527494312624271,0.948354168387097,-0.913349119272815
"ARSG",-0.113090380146879,0.23759736166817,0.495183025483871,-1.72727208190801
"ZNF101",0.0121738167319462,0.890215237077009,0.957134186935484,0.2225215424421
"ZNF101",0.0682052977233782,0.466183983720869,1.06881081419355,1.04173486084596
"PTPN11",0.0336777334026928,0.265129320424483,0.351203667580645,1.60600414460724
"KLHDC7B",-0.195422526328029,0.239121518056335,0.660538569516129,-1.72072506174938
"ATAD3B",-0.101886388029376,0.371824195491986,0.888577959032258,-1.26611059386902
"ZNF626",-0.000115065104039119,0.999419695837111,1.05957709532258,-0.0012487243375909
"PHC3",0.0600502287637699,0.638798031147592,0.960946398064516,0.693925777575378
"IL11RA",0.187316898984088,0.0419911983619307,1.17288917209677,3.14058138774838
"TNFRSF10A",0.0599943455691554,0.338841402454317,0.616348076290323,1.35653625618819
"RFFL",-0.02089448376989,0.967780681143579,1.69976043709677,-0.0688333108764604
"RFFL",-0.0380802971970625,0.90767644962214,1.46114768080645,-0.187995570992853
"HPS4",0.00381389022031825,0.957743932762257,0.992036610483871,0.0891995101378314
"UHMK1",-0.0400638892276622,0.865513628350984,0.927147932596774,-0.268401485672779
"TXNDC2",-0.209271808225214,0.205158015090888,1.05610109032258,-1.87786999077641
"NAV3",-0.194487819020808,0.261264569520844,0.930294671612903,-1.62154630085355
"C5orf22",-0.175452176793146,0.452531318892861,0.796388935806452,-1.07141916057125
"PCDHGB7",0.167783419277846,0.0780060346662602,0.919712445967742,2.69353801942603
"PCDHGB7",0.833813999302326,0.10606536147545,1.94776474564516,2.46231323168353
"ERC1",0.0209869491799266,0.922625774728551,1.11001279419355,0.15876662099197
"FLCN",0.106423300734394,0.326998110170622,0.931432607741935,1.391184743892
"JMJD1C-AS1",0.0514127269767442,0.24108539425228,0.489317646129032,1.70808745210594
"LRRC7",-0.405917194822522,0.198109859666554,0.906849986290323,-1.91220745418558
"SH2D3C",-0.150347841542228,0.195855127887428,0.811405657741936,-1.92540208167672
"PPP1R3B",0.0603820956425949,0.139579803356677,0.441607785483871,2.2323791747638
"PPP1R3B",0.283251019902081,0.151113812380742,1.10867855516129,2.16901339657911
"SLC9A7",0.0354690692044063,0.693385469761035,0.714625027419355,0.591031956483531
"IGSF3",0.0254769818604651,0.509071449153118,0.406980540322581,0.952137954761328
"RFX6",0.0446228454345166,0.23285352799801,0.417993702258065,1.74754406873295
"DIRC1",0.0813604752019584,0.285912114845245,0.870995968387097,1.52750461653654
"DNAJB7",0.0737157620807833,0.172858331392893,0.61704209,2.05053882482623
"UCN3",0.0684598761077112,0.338388163908725,0.633846643870968,1.35806555605773
"DIP2A",0.0562784028641371,0.697488685569742,1.06520012709677,0.582997619086321
"USP28",0.0231902954345165,0.87032717343637,0.886589952741936,0.259527077627926
"KNL1",0.0537053998041616,0.209389979854491,0.457163452903226,1.85707924923913
"KNL1",0.0566235242105263,0.191496757331881,0.410215850322581,1.94920403633132
"SENP8",-0.0149439321787025,0.796052913149643,0.774684845322581,-0.398781909898663
"GRHL1",-0.0296904257037944,0.639371847019167,0.534335375806452,-0.692578756650149
"CNBD2",0.0992291601835985,0.243540407934892,0.915501067580645,1.69809662029248
"CNBD2",0.038792319742962,0.283196666870658,0.413154855,1.53773597652784
"CASKIN1",-0.147460414614443,0.223872703114692,0.772655739032258,-1.78699845011092
"CACNA2D4",0.0735023057282741,0.079902652978151,0.460878539677419,2.67683414054117
"ARL11",0.120177630844553,0.0219476173576856,0.902754083225806,3.6254920046336
"ARL11",0.0799225809179927,0.15152635389387,0.629730130806452,2.16717744914205
"SLC2A13",-0.318684802876377,0.268196971480166,0.951663086290323,-1.59398789778329
"SLC2A13",-0.276793786554468,0.147194343625371,0.565279800854839,-2.18929701279085
"NIPA1",-0.354461683170135,0.258893450120093,1.1786919733871,-1.6317149845062
"TUBA3FP",0.0628692594736843,0.531783037495631,1.01626144596774,0.904821222319159
"CARD16",0.143155874296206,0.80396051792449,1.65500040322581,0.383404252270909
"CARD16",0.343304795752754,0.48407113836304,1.74691920209677,1.00506346897708
"DUSP19",-0.416320822093023,0.179239740436365,1.24068507467742,-2.01694433605606
"DUSP19",-0.00648149625459011,0.975826095622761,0.953498885483871,-0.0522287810393715
"CYB5D1",-0.0106169587882496,0.912777108399873,0.996537643064516,-0.177755824545199
"NMNAT2",-0.152252542949816,0.200962776489278,0.600145138225806,-1.89907022717204
"SLC4A1",0.0429872984332925,0.244201375229271,0.411489299032258,1.69445592458784
"CREG2",-0.274361843671971,0.21636046763322,0.727119462580645,-1.82206581910454
"RXFP1",-0.452810531815178,0.216623137586094,0.500996551790323,-1.8206351116662
"SPEF2",0.0573546162790698,0.858038499558655,0.930419898387097,0.282835665111283
"CEP170P1",0.0151437370783355,0.947453356866251,0.957867345048387,0.109126869123428
"DTD1",0.0612460897062424,0.169424414515041,0.441807772741936,2.07144017411793
"GOLM2",0.103557772913097,0.453544604938307,1.16371238467742,1.06926803883664
"FGF1",0.278835020477356,0.37405222662591,1.8063123233871,1.26023319308616
"ARPP21",-0.739476935596083,0.335525685909481,0.864247265451613,-1.36683053771826
"RHOXF1",0.10344590003672,0.183126672981431,0.917159489193548,1.99505603390686
"ADAMTS17",0.125968186695226,0.0965902061840729,0.819064038870968,2.53518526419281
"ADAMTS17",-0.0795913507099143,0.596851163509368,0.866710940806452,-0.77622975370728
"ADAMTS17",-0.298443654124847,0.138704951115587,0.969285655483871,-2.23870841940848
"SNHG7",-0.0475518695838433,0.794464675436051,1.13606860403226,-0.401357137467677
"DHH",0.037034483623011,0.359701701554513,0.469039346774194,1.29852685033342
"ABRA",0.0405786499020808,0.292418073792342,0.451235845967742,1.50486849993093
"ABRA",0.0670394815789473,0.260041439233663,0.686694547258065,1.62684114497798
"KLHDC1",-0.0429499992166463,0.808082294380815,1.07298935741935,-0.375463723865033
"RICTOR",0.487258866976744,0.0416223318089663,1.43074169870968,3.14643335626014
"PCDHGA4",0.406765263255814,0.0256676673694014,1.22629480774194,3.51526215467699
"NETO1",-0.41122752123623,0.0348947383362968,0.730240731451613,-3.27689331402208
"WWP2",-0.123616627711138,0.469426176732561,1.03737549645161,-1.03436907450286
"ST7L",-0.1090092275153,0.563866273808299,1.06393141129032,-0.840993352440612
"ST7L",-0.101466305740514,0.541308384256324,1.00648896532258,-0.885833760627871
"C2orf15",0.0822590425091799,0.441447250136729,0.855156915322581,1.09524891803028
