"gene_symbol","log2_fold_change","adj_p_value","avg_expression","t_statistic"
"MCMDC2",-0.00224267967261906,0.93216844469123,0.675411832608696,-0.175326937898377
"TIRAP",-0.0355309344642857,0.633685163210334,1.05845586942029,-0.871922116467216
"LEAP2",0.265773335327381,0.0261463059612291,0.992432942463768,3.59819574922749
"MSI2",0.2702412975,0.652022917044064,1.53045882391304,0.828621078054185
"SCIN",0.489458083184524,0.627328698586297,1.6242933942029,0.885957532321897
"SCIN",0.559714647916666,0.508560142879662,1.55200861173913,1.14563874546164
"CTCFL",0.0191664311011904,0.792222453124874,0.933336461014493,0.512963263108642
"C4orf33",-0.195567998214286,0.144846611240678,1.0173137073913,-2.22708859801015
"C4orf33",0.0197832399107142,0.684842549568473,0.975816187101449,0.756587635486608
"C4orf33",-0.0237778618452382,0.691402762232064,0.834005079855072,-0.742317956358748
"ZNF333",0.0701892746726191,0.510894666080511,1.0711246842029,1.13979746737724
"TVP23C",0.0634458701785714,0.487625129820822,1.12212512057971,1.19086435925925
"RDH10",-0.0195547196726191,0.760550291644509,0.830848454202899,-0.58566536444799
"RDH10",-0.020935098779762,0.531808862185631,0.93972233173913,-1.09559508102242
"SRSF12",-0.321716444642857,0.036484272409987,1.11038483695652,-3.34121472796069
"GARIN4",-0.0385456151190476,0.579077288070295,0.867743876666667,-0.992583103365747
"GARIN4",0.00438505211309527,0.837709276848431,0.549173940869565,0.40783440500833
"GAPT",0.00336550342261908,0.944341137507616,0.585464105942029,0.146344520082109
"SCUBE1",-0.0379989244940476,0.463357741394562,0.636890990144928,-1.24619400294909
"ERICH5",-0.00452628252976187,0.962994369760846,1.01093827971014,-0.0997463013508581
"ERICH5",-0.111251218660714,0.42730771647351,1.13479919782609,-1.32769512578424
"CCDC185",-0.0659429722916667,0.637190064825465,1.20295567202899,-0.863686750634737
"ENTHD1",0.00129828193452385,0.985117726683068,1.04354230782609,0.0416700945704882
"ENTHD1",-0.0157765602976191,0.593497613061125,0.74776975942029,-0.961246906984378
"TSSK3",-0.000914003005952368,0.942623001613161,0.421182665797101,-0.150566241864053
"WFDC6",-0.0012207138988095,0.985361854693981,0.99108096942029,-0.0407060706205937
"CLEC12A",-0.0127309948511905,0.76615312473305,0.905383100434783,-0.573297116712575
"BRF1",-0.23381940264881,0.128793800550183,0.971067826231884,-2.31542350865375
"TMEM266",-0.148983810029762,0.115766028840992,1.10710810608696,-2.39658718342357
"BACH1",-0.000314949464285694,0.993906053689359,0.939078312898551,-0.0168128462101458
"CALML6",0.00598720568452377,0.917542116169363,1.12595235115942,0.216195551706444
"NLRP5",-0.00744772538690477,0.669560334347995,0.428219664927536,-0.790574288509606
"ODF4",-0.0013960149107143,0.941790295844682,0.590828499855072,-0.151932221633774
"ODF4",-0.00974849613095244,0.936933209418815,1.11012116014493,-0.162790341028822
"CLEC4F",-0.00522988285714283,0.812733482048725,0.608820429855072,-0.461938312276008
"DEFB106A",-0.0516081222321429,0.275208649540133,0.373753179565217,-1.73090606508949
"DEFB106A",-0.00607580630952384,0.764438470969161,0.694899960724638,-0.576927815966192
"WFDC9",-0.0162983635714286,0.689889969874418,1.02698282347826,-0.746080491633122
"WFDC9",-0.00355059181547617,0.79706709779391,0.441074500724638,-0.500619887948764
"NEDD1",0.11055793764881,0.13054775440694,0.980012233188406,2.30650828359668
"TTLL10",0.0110284412797619,0.346527985248365,0.423499456086957,1.52825411031109
"TTLL10",0.0317608115178572,0.706672869487954,1.08144823956522,0.709537749836624
"CALR3",-0.00588609517857141,0.724484943877221,0.580060543478261,-0.669679474023475
"ZNF22-AS1",-0.116582760238095,0.258224631753498,1.06877703202899,-1.78152901650718
"ETV3",-0.0963008266666666,0.671082959745146,1.02193187275362,-0.787401950918689
"KLHL10",-0.0111298091964286,0.79394510097882,0.774336730724638,-0.508432235427033
"KLHL10",0.0301554765178572,0.478941251222937,0.580250777681159,1.21017806416367
"TM2D3",-0.194717931845238,0.203312596202405,1.02650398449275,-1.97004760813515
"ZNF485",-0.0429519821130953,0.412005046273241,0.881010544492754,-1.36448637148516
"WDR17",-0.310487526934524,0.0758342939822771,1.07034390927536,-2.73186465602753
"MFSD6L",-0.109580006011905,0.234032983945509,1.40059766463768,-1.86167984944376
"CDH23",0.156444809910714,0.0486951716584551,1.02829305217391,3.11373531005505
"ANKAR",0.020136214017857,0.55687271223625,1.06471075275362,1.04086186954997
"MEGF11",0.149141054702381,0.469956871346163,0.788928808695652,1.23050659517409
"ACKR5",-0.037249329702381,0.682008591540346,1.11395314956522,-0.763351632496838
"ESX1",-0.024153521875,0.627687858383591,0.948105316666667,-0.885394733509606
"FAM167A-AS1",0.0338155764880952,0.312755820599462,0.877255489275362,1.62235611716407
"SCGB1C1",-0.00265030011904763,0.900082558014522,0.556602586086957,-0.258668487979669
"DNAJC5G",-0.124020687678572,0.129164719886331,0.816411916231884,-2.31316427151135
"WDR88",-0.00950550199404757,0.730266393380665,0.890525485507246,-0.655689976795445
"WDR88",-0.00618642321428574,0.656203587789033,0.469787586376812,-0.820673623741643
"PRUNE2",0.579739221964286,0.0874922833275771,1.18861573565217,2.61055936566445
"MBD3L2",-0.0259252911607143,0.57112762570367,0.497150614202899,-1.00986596958958
"ADAMTSL1",-0.00653606089285711,0.620001433760046,0.50106152115942,-0.901858345424181
"MBD3L1",0.00219893139880952,0.973819395395764,0.959861178115942,0.0719567440943488
"MBD3L1",0.0789491368452381,0.0999153642730673,0.587230542753623,2.51166287672507
"TENT5D",-0.00301492166666665,0.833371798788642,0.468464510144928,-0.417679953062073
"SERPINB11",-0.00997004178571428,0.597802758764994,0.610973636956522,-0.9498232708709
"LINC00161",0.0055587994345238,0.920028875453485,0.849133229565217,0.209933045264378
"DSCR10",-0.0695588485714286,0.0607079125509341,0.769199595652174,-2.92319715592037
"DSCR10",-0.00346782886904763,0.783155243638456,0.458762255072464,-0.533489627433901
"ABHD11",-0.051604792172619,0.685296329128649,0.620724620144928,-0.755545222218321
"ACAP2",-0.0741456346726189,0.747435459110129,1.31456725623188,-0.618040103640703
"GAMT",-0.028329815,0.667131599853,0.959074250724638,-0.796507769213298
"GAMT",-0.0547223399702381,0.67028297780722,1.04105636333333,-0.789455558552481
"PLCD3",0.102921495267857,0.671322095900895,1.11922294521739,0.787032593561697
"IRF6",-0.0158391732142857,0.532596530884102,0.501783219565217,-1.09378836029427
"IRF6",-0.0164043117261905,0.506939805571284,0.782924171304348,-1.14981856099168
"PTPRC",0.0049755043452381,0.937390366387881,0.836425851014493,0.16155255961411
"MAN1A2",-0.222868290208333,0.191658957970279,1.05484088724638,-2.01618997782476
"RAPH1",0.0313101594642857,0.825311118462257,0.820601851884058,0.434902299196908
"SMCR8",-0.00995777205357143,0.632352447159274,0.436212364347826,-0.874496792694666
"LACTB",-0.00886186241071425,0.967147183529103,1.02968105289855,-0.089213837932917
"LACTB",-0.0779924651785714,0.651566348232755,1.06289703318841,-0.829893477493012
"BNC1",-0.00503517517857145,0.844504374170805,0.706790779130435,-0.390865010854451
"MPP4",-0.0225421311904762,0.436256651418056,0.716683873043478,-1.30624249944746
"AFG1L",-0.138990427321429,0.174189422929256,1.14017431434783,-2.08892254299632
"IDI2",-0.0108084428571428,0.671376341670496,0.69420671057971,-0.786946417329876
"CYP11B1",-0.0103577660714286,0.560615849715799,0.55491818057971,-1.03211486366708
"TAF8",0.0158386038690476,0.823824116901634,1.06522917173913,0.438044881418039
"COBL",-0.0241893422321429,0.905975556551955,1.02747516565217,-0.244264449959742
"SLAMF6",-0.0773545071130953,0.34742037043342,1.12513637246377,-1.52588173996013
"ZSCAN20",0.0415574244642858,0.527034515143169,1.13321807304348,1.10616869306513
"ZSCAN20",-0.00864727261904762,0.743869897575935,0.527190653043478,-0.62671400678819
"GPBAR1",0.0149323059821428,0.382563051364235,0.585197965072464,1.43891208707913
"RHBDL2",0.160178362232143,0.787734100325812,1.01983791028986,0.522442817504106
"FRAS1",-0.0201640527678572,0.522947671316248,0.465227226666667,-1.11454518027985
"BRSK1",-0.130352853869048,0.218801696495677,1.20221785521739,-1.91544174507941
"CRB2",0.445024247708333,0.10280585445469,1.15091706130435,2.48944309262403
"KCNE4",0.677505049970238,0.136896854404536,0.893644117246377,2.27089855377185
"KCNE4",1.05049192425595,0.0461418125380581,1.2282129315942,3.15867713708612
"CD300LG",-0.00727047833333334,0.642887736123758,0.572932964057971,-0.849947963184428
"SLC34A3",-0.0232652658928572,0.746808687809579,1.31108663565217,-0.619455524388403
"CPA6",-0.0139749887797619,0.495927079351655,0.629006592753623,-1.17240691860454
"WBP2NL",0.10737039889881,0.725582553949213,1.09625749811594,0.667064201689043
"HIPK1",0.00141888684523811,0.950489836230039,0.547860423043478,0.131621121705155
"HIPK1",0.108985298244048,0.334578252343566,1.03711506130435,1.56051698175597
"MTBP",-0.0696795386309524,0.190635176193495,1.06078805681159,-2.02011369871711
"ACVR1C",-0.0619220380654761,0.764438470969161,1.00611444086957,-0.576775524808715
"TMEM74",-0.120442825029762,0.395354930578361,0.89642773115942,-1.40480052193269
"TMEM74",-0.0307590911607144,0.855069577721185,0.954222201014493,-0.36428247032375
"TIGD4",0.033595957797619,0.680001076330905,1.07374234130435,0.767990710469286
"TIGD4",-0.0605914302380952,0.382664875293283,1.06321539492754,-1.43849981582252
"ART5",0.293713576785714,6.26462642594584e-06,1.42243669275362,6.49616432455067
"GARIN6",-0.00726778336309527,0.704093027991727,0.432148804057971,-0.71500681243972
"LINC01547",-0.0936564162797619,0.027679234287184,1.03184377434783,-3.54764228977043
"NLRP11",0.000301423273809535,0.985002477120162,0.502981010434783,0.0419679959625781
"ATP6V1C2",-0.0330243692261905,0.174433937984425,0.789508230434783,-2.08728990846438
"CLDN19",-0.0019375988392857,0.88745296680834,0.500800149130435,-0.288020868839843
"VTI1A",0.138959473392857,0.31019004442034,0.910783230724638,1.62953141932408
"KIF6",0.182535251964286,0.248504317551335,1.00367653753623,1.81371914943811
"DRC10",0.168618516726191,0.0137916041342554,0.845085662753623,3.97843931116625
"TAGAP",-0.0861435668452381,0.0658417479540156,0.982291174782609,-2.86062448942713
"TAGAP",0.0144595711607143,0.369139855619476,0.464663922173913,1.47186412010564
"STON2",0.120466915327381,0.390457607179391,0.71139896942029,1.41820910594568
"SERPINA12",-0.0293405119940477,0.769313377240291,1.15143705333333,-0.565728002378152
"LETM2",0.0499480285119047,0.476352838936992,0.877153833478261,1.21579115061592
"BSND",0.00777699184523804,0.830199688359523,0.726838943478261,0.424052939357737
"BSND",-0.0256739321726191,0.623230440944921,0.649863461014493,-0.894685915849262
"CLEC4C",-0.00829836517857146,0.834715010318336,1.00066394768116,-0.414117303991305
"NLRC4",-0.00132179119047621,0.965179416054384,0.548089814057971,-0.0941254297544824
"NLRC4",1.98879166666966e-05,0.999451223951556,0.828197454927536,0.00135960909099991
"PRSS36",-0.0876398789583334,0.0351696743184826,0.999823108985507,-3.37246856048738
"ZDHHC15",-0.0732079321130953,0.664944662233139,1.12876064521739,-0.801455389131343
"RAI1",-0.0916567970238095,0.473840782543788,1.12736582057971,-1.22141365784205
"CDK15",-0.0177641676785715,0.550543429415528,0.772349257101449,-1.05449908810711
"ZNF570",0.146555467857143,0.179592122859647,1.26360821304348,2.0650186665534
"NUDT9P1",-0.109127435446429,0.31019004442034,1.06080850246377,-1.62962480841971
"BTBD16",0.0545795952976191,0.595159983179423,0.52293235826087,0.9566387087595
"RTP3",-0.011260535952381,0.682908452402462,0.576235708695652,-0.761288863894268
"RTP3",-0.00337957714285716,0.774237703287731,0.414674969710145,-0.554009743380357
"TSPEAR",-0.0240348438988095,0.659610535742634,1.01519922188406,-0.813236590185652
"MIPOL1",-0.0152066517857143,0.750829557299603,0.96542987942029,-0.608586577695189
"MIPOL1",-0.0463748530952381,0.452674894562184,1.08420471927536,-1.26994785131266
"C6orf141",-0.380139697886905,0.106119540865641,1.2778684557971,-2.46384408048754
"ALMS1P1",-0.0276988598214285,0.383604963124512,0.470645363478261,-1.43607683654111
"MYO3B",-0.0088720812797619,0.616091081748634,0.584301737391304,-0.910974681852235
"ADAM21",-0.0514666078869048,0.328372944110666,0.580288606231884,-1.57857839423202
"TRIML2",-0.028870435,0.612321869733846,1.0332456242029,-0.919621786939053
"ABCC13",-0.0397661014880953,0.326003075560312,1.06475270637681,-1.5844506597059
"ABCC13",-0.0113046282142857,0.579787754563092,0.471013016811594,-0.991176167611104
"IL12RB1",0.0609789350297619,0.0618290090734469,0.627564179855073,2.90957663331719
"GTF2A1L",-0.00938636184523811,0.747744099312737,0.64185263826087,-0.617470761364037
"TRPV3",0.0053925967857143,0.971281698048253,1.0332548926087,0.0785417679912681
"CNBD1",-0.0197457897916667,0.713256646111034,0.706879314927536,-0.694809258816363
"CNBD1",-0.00181257148809523,0.923265589550364,0.589589960724638,-0.20034132686335
"ABCC12",-0.0860856811011905,0.34742037043342,0.488218037391304,-1.52584745419294
"MMP21",0.0237083420535714,0.66908537671214,0.910167665072464,0.791614478918217
"TMEM190",0.0136859548809523,0.638111803388892,0.574943964782609,0.861591325596287
"GAS2L2",-0.09521564375,0.0343825533539564,1.00365560623188,-3.38767245396201
"KCNG4",0.0609802643154762,0.0736107819343715,0.50531807942029,2.75781738087339
"PXT1",-0.00163550732142858,0.906515461202271,0.486535445652174,-0.242764851008556
"CACNG5",-0.126104419910714,0.00140284800159427,0.930576706231884,-4.92918726063852
"LINC00308",-0.00375121446428577,0.88428177761514,0.637719094782609,-0.295092897161467
"LINC00308",-0.00540683053571425,0.85445004414507,0.623339025797101,-0.366063234310493
"FAM223B",-0.0329888382142858,0.509451376870515,0.935401727971015,-1.14284767501766
"WFDC11",-0.0155680328273809,0.753089376306029,0.858932224927536,-0.602272253626634
"IFNL3",-0.00754358660714286,0.656134139165267,0.595334016231884,-0.820907049228337
"JAK1",-0.104948980357143,0.483229492948383,0.987373630144928,-1.20092683900073
"JAK1",-0.0605943624107143,0.580359071543926,0.758997998985507,-0.990198176756487
"CDC42SE2",-0.508063877113096,0.125334799636668,1.36882998869565,-2.33448398903893
"CDC42SE2",-0.551904850595238,0.10830432514048,1.38850339101449,-2.44789402818508
"ACACB",-0.00171858491071427,0.992709049774746,1.14024879637681,-0.0203046337672796
"ACACB",0.132991726577381,0.740283304568969,1.25962950391304,0.635030595925424
"COP1",-0.272819259494048,0.0935282682367461,1.04519957,-2.56005926371505
"STX6",-0.209037720654762,0.205140447079507,1.15637817623188,-1.96270442099819
"ANLN",0.705059006904762,0.0891627786560061,1.11429450768116,2.59523283317851
"SPRR4",-2.34970535714196e-05,0.999679859203243,1.02201587101449,-0.000599871249637221
"POLR2J2",-0.130921092053571,0.412585319647486,1.0488208542029,-1.36265176454089
"PMS2P5",-0.0663649910416667,0.707171055260502,1.02480703362319,-0.707948940482476
"HSH2D",0.00282628452380946,0.959576229736199,0.747599215217391,0.108462257532947
"TRNT1",-0.152339411339286,0.234927947656928,0.872151050289855,-1.85861088498593
"TMEM163",-0.254872478065476,0.0685646270402509,1.01214747057971,-2.82103309856109
"ARHGAP5",0.237655777976191,0.0957492627565803,0.976234171884058,2.54196537020585
"HERPUD2",0.0398900495833333,0.705749349610479,1.10450078362319,0.711747763924046
"JMJD6",-0.0801437841964286,0.644121299020416,1.04183291913043,-0.84683943527681
"SRCAP",-0.0407058666666666,0.797128434243694,1.08083392797101,-0.500303722774578
"MAP3K6",-0.0585163063988096,0.262342837019987,1.04600871289855,-1.76954886235114
"ARSG",-0.312325020922619,0.0462053352729269,1.12824962072464,-3.1574608568514
"ZNF101",-0.050384990625,0.368145589244844,0.931158204927536,-1.47408466619519
"ZNF101",-0.0799732341071429,0.210330633583288,0.915460497971014,-1.94488925077518
"PTPN11",-0.00778415922619047,0.614931083522524,0.473496746811594,-0.914071092848132
"KLHDC7B",-0.0264253360714286,0.426963323622066,0.600302283913044,-1.32865283039266
"ATAD3B",-0.078825517797619,0.64268507400123,1.12799595043478,-0.850331903581739
"ZNF626",-0.138637843363095,0.227777036247303,0.997229128550725,-1.88407668551849
"PHC3",0.0636385339285715,0.580242394703511,1.06119569362319,0.99043405934245
"IL11RA",0.0351384135119048,0.793365691560083,1.26144625768116,0.510224340371255
"TNFRSF10A",0.0532439698809524,0.212975976968221,0.685972325652174,1.93546900710624
"RFFL",0.165538973958333,0.588985184936138,1.07308666289855,0.970803717985162
"RFFL",0.0972566232738095,0.647025493556427,1.03433397811594,0.840074571534534
"HPS4",0.019407796220238,0.806018754870314,1.12454592913043,0.47842006620486
"UHMK1",-0.302144556547619,0.216078863019014,1.13859164855072,-1.92444616071797
"TXNDC2",-0.014671393720238,0.696118236632333,0.75288560884058,-0.732368914603939
"NAV3",-0.353874158839286,0.0525469808653754,0.93847855884058,-3.05467316018738
"C5orf22",-0.616414305678572,0.0709034105937399,1.25776355368116,-2.79362365984182
"PCDHGB7",-0.0561341073511905,0.45963224162785,1.07785003666667,-1.25358181866485
"PCDHGB7",0.0385081980357144,0.868798702802382,1.03811593594203,0.332810216927275
"ERC1",-0.178169417380952,0.213217191636204,1.07305675681159,-1.93429310745789
"FLCN",0.343136448005952,0.0311789855626233,1.29922539637681,3.45526523538766
"JMJD1C-AS1",-0.0103923068452381,0.802058174049557,0.635711412753623,-0.487507691440469
"LRRC7",-0.495747986809524,0.0426110066804421,0.901808760927536,-3.21921933933754
"SH2D3C",-0.212364982113095,0.193717506730339,1.12543725623188,-2.00684300846122
"PPP1R3B",-0.00378472333333333,0.844189596546449,0.543871311014493,-0.391583372550156
"PPP1R3B",0.211040666845238,0.20305329697308,1.23113027942029,1.9717016034931
"SLC9A7",-0.156722127321429,0.224891780885788,0.996565153333333,-1.89362152778893
"IGSF3",-0.108226110744048,0.249844035686133,0.56514111826087,-1.80953029100245
"RFX6",-0.00772963776785709,0.683752932216109,0.526842065507246,-0.758470327540765
"DIRC1",-0.0136539133035714,0.796021790105087,1.03819235637681,-0.503351369380452
"DNAJB7",-0.00128506794642862,0.975597258899822,0.76566251173913,-0.0665347940119455
"UCN3",-0.0128241474107143,0.913358945930329,0.903974675072464,-0.226194504688408
"DIP2A",-0.0171849099404763,0.87618348188159,0.826470563768116,-0.315620962969109
"USP28",-0.109845211726191,0.421242641390895,1.14816781652174,-1.34323768136822
"KNL1",0.00297207214285715,0.888775843298202,0.556586135362319,0.284929796227187
"KNL1",-0.00932307809523812,0.638123159868235,0.505862834782609,-0.861484494746919
"SENP8",-0.00788894744047623,0.920888514394324,0.705170497246377,-0.207066357542286
"GRHL1",-0.155904475595238,0.0930570164920091,0.771860195942029,-2.56293321155096
"CNBD2",-0.0616189208333334,0.442766502241408,1.03157148956522,-1.29144953452093
"CNBD2",-0.00845935166666665,0.559972230430609,0.510662639710145,-1.0340853092964
"CASKIN1",-0.00731994860119052,0.963720990586204,1.02983413434783,-0.0980506724815724
"CACNA2D4",0.00163405875000001,0.908990329970833,0.413413943478261,0.23756286880789
"ARL11",0.0286660129464286,0.430600873665681,0.817401924347826,1.31976331691145
"ARL11",0.00713959910714285,0.697706170893005,0.709431271884058,0.729276781889201
"SLC2A13",-0.713541266845239,0.103911322469509,1.43864195869565,-2.48032562300771
"SLC2A13",-0.553116668928571,0.0569618887109174,1.24892823173913,-2.97614149324392
"NIPA1",-0.345186468720238,0.258486273575458,1.1417961126087,-1.78084906872321
"TUBA3FP",0.22051586202381,0.0296429292909369,1.11807194072464,3.50124331797442
"CARD16",0.307878370297619,0.276093894470028,1.11988114811594,1.72797979352508
"CARD16",0.383712419017857,0.200035877470785,1.26748464202899,1.98359708158098
"DUSP19",-0.0788170490178572,0.5395556958856,0.938572271014493,-1.07860829081709
"DUSP19",-0.255120547797619,0.140028715213308,1.16660948797101,-2.25339418854915
"CYB5D1",-0.0751736816964287,0.249539632505574,0.979918696521739,-1.81048997639375
"NMNAT2",-0.309750874494048,0.0902464296875655,1.0699656615942,-2.58487650628469
"SLC4A1",-0.0162744649107143,0.3657563374245,0.511451695942029,-1.48096216509982
"CREG2",-0.488784682633929,0.0783472478199009,1.07411328847826,-2.70597055971223
"RXFP1",-1.33347566321726,0.0505931570750136,1.89960648873913,-3.08805023329636
"SPEF2",-0.103359188809524,0.266802579797178,1.00424010391304,-1.75604587582907
"CEP170P1",-0.0542423325892857,0.787466800284601,0.908083644202899,-0.523422487475231
"DTD1",-0.00433450651785716,0.770945246147029,0.54457125173913,-0.561336532522622
"GOLM2",0.104425027470238,0.530513001072154,1.08314634072464,1.09833800909836
"FGF1",0.192899926488095,0.45442378835687,0.936207168695652,1.26610763599686
"ARPP21",-1.63988978315476,0.0711335430515457,2.20605180405797,-2.78838508798851
"RHOXF1",0.0306982583630953,0.804314445667417,1.20341645507246,0.482601949565067
"ADAMTS17",-0.040157439077381,0.672387140521438,1.19190980217391,-0.785305602923857
"ADAMTS17",-0.100335309285714,0.585273785011335,1.0793939784058,-0.979217915334253
"ADAMTS17",-0.0954771847916667,0.357406630533934,0.892250467826087,-1.50202824309903
"SNHG7",0.0124652012202381,0.919909572268061,1.14889368043478,0.210315118508603
"DHH",-0.00842225202380957,0.736615847564357,0.586708128405797,-0.643067154130373
"ABRA",-0.00594426473214287,0.725399449670173,0.565143794492754,-0.667598066925039
"ABRA",0.0260371128869048,0.695225166118671,0.82615619057971,0.734282114508895
"KLHDC1",-0.00543196324404764,0.973820964512562,1.02367877942029,-0.0717480986400852
